[
400	 , 540786	 , 50	 , -0.016074589585636664, 
400	 , 537684	 , 50	 , -7.787553657415801E-4, 
400	 , 542436	 , 50	 , -6.636116998850231E-4, 
400	 , 535152	 , 50	 , -0.005535165014586719, 
400	 , 540162	 , 50	 , -0.0042289390482171665, 
400	 , 545178	 , 50	 , -6.518840089181628E-4, 
400	 , 540810	 , 50	 , -0.0024312548312829104, 
400	 , 544086	 , 50	 , -2.079928609151646E-4, 
2	 , 5310	 , 100	 , -2.18028063632438, 
2	 , 5400	 , 100	 , -5.508623943984732, 
2	 , 5436	 , 100	 , -13.709479988936442, 
2	 , 5472	 , 100	 , -4.653409730951032, 
2	 , 5508	 , 100	 , -7.871680880291727, 
2	 , 5490	 , 100	 , -3.3673895064434936, 
2	 , 5310	 , 100	 , -0.6791707690860781, 
2	 , 5310	 , 100	 , -1.721309494733808, 
2	 , 5490	 , 100	 , -14.440062383591926, 
2	 , 5382	 , 100	 , -0.030613090207881343, 
2	 , 5328	 , 100	 , -1.0965888721872252, 
2	 , 5436	 , 100	 , -1.8953371625832356, 
2	 , 5364	 , 100	 , -1.8745687364657546, 
2	 , 5346	 , 100	 , -1.635275352934325, 
2	 , 5508	 , 100	 , -11.160592013250426, 
2	 , 5310	 , 100	 , -0.2649480386151856, 
2	 , 5328	 , 100	 , -1.2298963022688016, 
2	 , 5454	 , 100	 , -1.5287374415314772, 
2	 , 5310	 , 100	 , -0.5239082208648348, 
2	 , 5418	 , 100	 , -4.302571919553178, 
2	 , 5364	 , 100	 , -1.2506151642287566, 
2	 , 5328	 , 100	 , -0.5384407188777508, 
2	 , 5418	 , 100	 , -1.0429926702282117, 
2	 , 5328	 , 100	 , -5.326185871805158, 
2	 , 5328	 , 100	 , -3.7147433957559133, 
2	 , 5562	 , 100	 , -5.023514078989497, 
2	 , 5310	 , 100	 , -2.110366347956003, 
2	 , 5508	 , 100	 , -3.5356191351085124, 
2	 , 5310	 , 100	 , -2.115536194904476, 
2	 , 5508	 , 100	 , -0.320889565519487, 
2	 , 5364	 , 100	 , -2.3069502102946453, 
2	 , 5310	 , 100	 , -1.6058829217222625, 
2	 , 5364	 , 100	 , -13.820314022198698, 
2	 , 5832	 , 100	 , -0.9000162238748937, 
2	 , 5364	 , 100	 , -4.163963913626719, 
2	 , 5382	 , 100	 , -0.010969058488464373, 
2	 , 5490	 , 100	 , -2.2878142867708493, 
2	 , 5328	 , 100	 , -7.978452336686431, 
2	 , 5418	 , 100	 , -18.398529053406044, 
2	 , 5346	 , 100	 , -1.3362420420508563, 
4	 , 10620	 , 100	 , -7.647162783249362, 
4	 , 10656	 , 100	 , -2.3764256363931553, 
4	 , 10710	 , 100	 , -4.645588608520223, 
4	 , 10620	 , 100	 , -1.845168703283722, 
4	 , 10872	 , 100	 , -0.27216254615920804, 
4	 , 11142	 , 100	 , -0.6769542686822251, 
4	 , 10968	 , 100	 , -0.5967031242568039, 
4	 , 10692	 , 100	 , -0.3658305043728184, 
4	 , 10926	 , 100	 , -2.110732619852951, 
4	 , 11052	 , 100	 , -2.1143162743291812, 
4	 , 11304	 , 100	 , -0.029066613188678612, 
4	 , 10764	 , 100	 , -1.0408282691163142, 
4	 , 10692	 , 100	 , -6.790327575961152, 
4	 , 10800	 , 100	 , -3.1811121575153436, 
4	 , 11106	 , 100	 , -1.023880761147302, 
4	 , 11076	 , 100	 , -0.14235695290960693, 
4	 , 11016	 , 100	 , -2.1469292164584965, 
4	 , 10944	 , 100	 , -0.007779984878561691, 
4	 , 10656	 , 100	 , -16.62981256180608, 
4	 , 10728	 , 100	 , -1.633892027676002, 
4	 , 11430	 , 100	 , -0.23001378102421127, 
4	 , 11088	 , 100	 , -1.085041688094639, 
4	 , 10854	 , 100	 , -2.1318782927048643, 
4	 , 11430	 , 100	 , -0.12105689416643625, 
4	 , 10944	 , 100	 , -0.006597985649429583, 
4	 , 11232	 , 100	 , -0.6437235327361045, 
4	 , 11214	 , 100	 , -0.027123589148175475, 
4	 , 11088	 , 100	 , -0.4028744885937531, 
4	 , 10926	 , 100	 , -0.8377351964837719, 
4	 , 10998	 , 100	 , -3.9431519874261096, 
4	 , 10746	 , 100	 , -0.2843062578175028, 
4	 , 10698	 , 100	 , -1.1749413300534401, 
4	 , 10656	 , 100	 , -1.8207993785877123, 
4	 , 11088	 , 100	 , -0.3196318542553961, 
4	 , 10962	 , 100	 , -0.7518467035077703, 
4	 , 10932	 , 100	 , -1.3790057461868397, 
4	 , 10746	 , 100	 , -1.0401273886574791, 
4	 , 10692	 , 100	 , -7.659772643776844, 
4	 , 11034	 , 100	 , -0.240591741126427, 
4	 , 11052	 , 100	 , -7.079223718545037, 
6	 , 16818	 , 100	 , -0.20037497998890563, 
6	 , 16188	 , 100	 , -0.00579663558705331, 
6	 , 16470	 , 100	 , -0.057535393128337234, 
6	 , 16128	 , 100	 , -0.10570018295903658, 
6	 , 16614	 , 100	 , -0.5238189290468684, 
6	 , 16764	 , 100	 , -0.026159693498813384, 
6	 , 16668	 , 100	 , -0.3088965941257513, 
6	 , 16494	 , 100	 , -0.37383920634244827, 
6	 , 16038	 , 100	 , -2.1387940225152593, 
6	 , 16776	 , 100	 , -0.8689674804817493, 
6	 , 16152	 , 100	 , -0.4520493274064242, 
6	 , 16704	 , 100	 , -7.999198889234485, 
6	 , 16554	 , 100	 , -1.5909634448129875, 
6	 , 16374	 , 100	 , -0.28646345141116564, 
6	 , 16452	 , 100	 , -5.774583767258787, 
6	 , 16956	 , 100	 , -0.11275622257041983, 
6	 , 16440	 , 100	 , -1.953483992841008, 
6	 , 16116	 , 100	 , -1.6390502016760828, 
6	 , 16098	 , 100	 , -0.37452660753861355, 
6	 , 16908	 , 100	 , -0.7429791031039376, 
6	 , 16722	 , 100	 , -0.1280228530563817, 
6	 , 16398	 , 100	 , -0.11446800652949254, 
6	 , 16110	 , 100	 , -7.400987011188402, 
6	 , 16380	 , 100	 , -2.974384547277213, 
6	 , 16980	 , 100	 , -0.7266292490243678, 
6	 , 15984	 , 100	 , -1.7171668180326018, 
6	 , 16722	 , 100	 , -4.591634364357956E-4, 
6	 , 16020	 , 100	 , -1.8033857337661818, 
6	 , 16020	 , 100	 , -1.1571676368220054, 
6	 , 16218	 , 100	 , -0.2530794723012281, 
6	 , 16758	 , 100	 , -2.3040829282356166, 
6	 , 16452	 , 100	 , -0.08712751095341281, 
6	 , 16368	 , 100	 , -0.5818191666962557, 
6	 , 16596	 , 100	 , -0.2626112781173627, 
6	 , 16692	 , 100	 , -0.03997921141758998, 
6	 , 16200	 , 100	 , -0.004770184432166605, 
6	 , 15984	 , 100	 , -2.2142362551555514, 
6	 , 16020	 , 100	 , -3.6008320970672667, 
6	 , 16668	 , 100	 , -0.04265610699788662, 
6	 , 16260	 , 100	 , -1.0489290679364147, 
10	 , 27630	 , 100	 , -0.010342707090862824, 
10	 , 27318	 , 100	 , -0.028567514247787012, 
10	 , 27414	 , 100	 , -0.013449461217767328, 
10	 , 27660	 , 100	 , -0.740774236928115, 
10	 , 27642	 , 100	 , -0.006643667852549858, 
10	 , 26802	 , 100	 , -2.4621724199130313, 
10	 , 27570	 , 100	 , -0.05574100910672082, 
10	 , 27414	 , 100	 , -0.03745634046569492, 
10	 , 27630	 , 100	 , -0.0034261155140555225, 
10	 , 27432	 , 100	 , -0.09440314287560515, 
10	 , 27768	 , 100	 , -0.1306485687148173, 
10	 , 26790	 , 100	 , -0.22332959953219175, 
10	 , 26700	 , 100	 , -0.3479787413608296, 
10	 , 27426	 , 100	 , -0.1626984182129544, 
10	 , 27756	 , 100	 , -0.025961365340956798, 
10	 , 26550	 , 100	 , -1.547976662198707, 
10	 , 27768	 , 100	 , -0.17425143668159318, 
10	 , 27708	 , 100	 , -0.6347693402579504, 
10	 , 27294	 , 100	 , -0.037611467193768656, 
10	 , 27486	 , 100	 , -0.5144103613590058, 
10	 , 26784	 , 100	 , -0.37452660753861355, 
10	 , 27444	 , 100	 , -0.04715065085956784, 
10	 , 26790	 , 100	 , -2.2255523420314836, 
10	 , 27024	 , 100	 , -0.07946322314276433, 
10	 , 27612	 , 100	 , -2.042741665173511, 
10	 , 26730	 , 100	 , -1.886115272230759, 
10	 , 27798	 , 100	 , -0.1436133570277881, 
10	 , 27234	 , 100	 , -0.893233137615905, 
10	 , 26622	 , 100	 , -1.7852767886045289, 
10	 , 27810	 , 100	 , -6.535437650371218, 
10	 , 26766	 , 100	 , -4.387332675019152, 
10	 , 26742	 , 100	 , -2.7064054437445297, 
10	 , 26826	 , 100	 , -1.0401273886574791, 
10	 , 27852	 , 100	 , -0.9906046249127933, 
10	 , 27774	 , 100	 , -0.3371426930907012, 
10	 , 28002	 , 100	 , -0.07209144322871122, 
10	 , 27156	 , 100	 , -0.09594720626218964, 
10	 , 27036	 , 100	 , -1.0401273886574791, 
10	 , 26790	 , 100	 , -2.090721900612638, 
10	 , 27588	 , 100	 , -0.001222591389686824, 
20	 , 55470	 , 100	 , -0.39761233574302246, 
20	 , 54234	 , 100	 , -0.27216254615920804, 
20	 , 55140	 , 100	 , -0.14160304482390396, 
20	 , 55200	 , 100	 , -0.6598489445414921, 
20	 , 54996	 , 100	 , -4.403917391345739, 
20	 , 55116	 , 100	 , -0.1128140240551313, 
20	 , 54474	 , 100	 , -0.10561008144686525, 
20	 , 54162	 , 100	 , -0.5480001309745866, 
20	 , 54348	 , 100	 , -0.9788651675346259, 
20	 , 54894	 , 100	 , -2.5927482904191735E-4, 
20	 , 54528	 , 100	 , -2.0101636121857016, 
20	 , 54960	 , 100	 , -0.07276845764091963, 
20	 , 53130	 , 100	 , -1.5645641421670733, 
20	 , 55146	 , 100	 , -2.0415646532410454, 
20	 , 54792	 , 100	 , -0.0018506131034601385, 
20	 , 55284	 , 100	 , -1.0004881037153865, 
20	 , 54864	 , 100	 , -0.4464228777785351, 
20	 , 54552	 , 100	 , -0.2804588423546696, 
20	 , 54096	 , 100	 , -0.27216254615920804, 
20	 , 53568	 , 100	 , -0.2213375248080849, 
20	 , 55230	 , 100	 , -0.512315366013566, 
20	 , 55092	 , 100	 , -0.20732231266956008, 
20	 , 55026	 , 100	 , -0.08603807875053487, 
20	 , 53514	 , 100	 , -1.8023912721129203, 
20	 , 53946	 , 100	 , -0.002915423354379452, 
20	 , 54906	 , 100	 , -0.3423812181299177, 
20	 , 55224	 , 100	 , -0.008439377903403282, 
20	 , 53958	 , 100	 , -0.1330668552143907, 
20	 , 54858	 , 100	 , -0.0911016190490482, 
20	 , 53142	 , 100	 , -1.6397627445925709, 
20	 , 55440	 , 100	 , -0.12244893074254472, 
20	 , 55122	 , 100	 , -0.9975908955874555, 
20	 , 55032	 , 100	 , -0.7918583119764955, 
20	 , 54240	 , 100	 , -0.456608498408201, 
20	 , 53796	 , 100	 , -0.12172886405976886, 
20	 , 54018	 , 100	 , -0.5844977383149453, 
20	 , 55068	 , 100	 , -0.30680293053176894, 
20	 , 54918	 , 100	 , -0.12253247516221663, 
20	 , 54372	 , 100	 , -0.9788651675346259, 
20	 , 54894	 , 100	 , -0.05071096191864694, 
50	 , 138120	 , 100	 , -0.14904025775744212, 
50	 , 138162	 , 100	 , -0.09289838465884634, 
50	 , 137880	 , 100	 , -0.251288409837886, 
50	 , 137526	 , 100	 , -0.00330027587359305, 
50	 , 135918	 , 100	 , -0.0895158172137285, 
50	 , 135450	 , 100	 , -0.013547098512889589, 
50	 , 137994	 , 100	 , -0.03880202495740106, 
50	 , 136620	 , 100	 , -1.9276851172595765E-4, 
50	 , 137574	 , 100	 , -0.08863989631790883, 
50	 , 135642	 , 100	 , -0.08721344401867206, 
50	 , 134214	 , 100	 , -0.20564788794385283, 
50	 , 137640	 , 100	 , -0.9357538184739522, 
50	 , 136824	 , 100	 , -0.007833634701541994, 
50	 , 136344	 , 100	 , -0.09009221229095943, 
50	 , 137550	 , 100	 , -0.12179975569615628, 
50	 , 136836	 , 100	 , -0.11536311765480614, 
50	 , 137004	 , 100	 , -0.0072529906848312255, 
50	 , 134880	 , 100	 , -0.24717252190281092, 
50	 , 137292	 , 100	 , -0.5006436650671587, 
50	 , 136548	 , 100	 , -0.2844679570880722, 
50	 , 138288	 , 100	 , -0.166616396665976, 
50	 , 136764	 , 100	 , -0.00781851888380206, 
50	 , 136566	 , 100	 , -0.026821886215416837, 
50	 , 137292	 , 100	 , -0.048378038360426756, 
50	 , 138612	 , 100	 , -0.024203409928908633, 
50	 , 137412	 , 100	 , -7.182684429369436E-4, 
50	 , 134604	 , 100	 , -0.005293054621564816, 
50	 , 137274	 , 100	 , -0.12385688462874896, 
50	 , 137640	 , 100	 , -0.00828885679988875, 
50	 , 137538	 , 100	 , -0.11295488795780495, 
50	 , 138552	 , 100	 , -0.03442802596553084, 
50	 , 138264	 , 100	 , -0.30426079973002984, 
50	 , 137172	 , 100	 , -0.01956352528995451, 
50	 , 132894	 , 100	 , -1.8388625385462758, 
50	 , 135384	 , 100	 , -0.66628662250105, 
50	 , 137046	 , 100	 , -0.010517474387186743, 
50	 , 138702	 , 100	 , -4.846040451751534E-5, 
50	 , 137202	 , 100	 , -0.004137418997577859, 
50	 , 136986	 , 100	 , -0.2698988168360257, 
50	 , 137778	 , 100	 , -0.2788655058808452, 
100	 , 273942	 , 100	 , -0.009307523636713312, 
100	 , 275382	 , 100	 , -0.028848163414566464, 
100	 , 272688	 , 100	 , -7.73732972786412E-4, 
100	 , 274806	 , 100	 , -0.027817898208959316, 
100	 , 275820	 , 100	 , -0.042656090403447096, 
100	 , 276006	 , 100	 , -0.00293795040140323, 
100	 , 272694	 , 100	 , -0.06524543028282707, 
100	 , 274842	 , 100	 , -0.020428739148208374, 
100	 , 273816	 , 100	 , -0.04718663771371167, 
100	 , 272706	 , 100	 , -0.017620461193907127, 
100	 , 275328	 , 100	 , -0.004169050669679693, 
100	 , 274842	 , 100	 , -0.010303582933945222, 
100	 , 275274	 , 100	 , -0.12223916882511589, 
100	 , 274320	 , 100	 , -0.007939889470034506, 
100	 , 274518	 , 100	 , -0.4357800708029552, 
100	 , 271788	 , 100	 , -0.03760907244447949, 
100	 , 272898	 , 100	 , -0.011310315126160887, 
100	 , 274710	 , 100	 , -0.011484711050373148, 
100	 , 274092	 , 100	 , -0.020428739148208374, 
100	 , 274428	 , 100	 , -3.749529480603775E-5, 
100	 , 275148	 , 100	 , -0.002569794177238986, 
100	 , 273108	 , 100	 , -0.005316358746135886, 
100	 , 272802	 , 100	 , -0.06351674898802459, 
100	 , 273528	 , 100	 , -1.0485460446167479E-4, 
100	 , 275676	 , 100	 , -4.501560891067209E-4, 
100	 , 273168	 , 100	 , -0.0029755661809898496, 
100	 , 274212	 , 100	 , -0.05368011132894833, 
100	 , 271686	 , 100	 , -0.03650465241086158, 
100	 , 275448	 , 100	 , -0.0032703377880259022, 
100	 , 273702	 , 100	 , -0.03568712276995003, 
100	 , 274326	 , 100	 , -0.08965358539509796, 
100	 , 274086	 , 100	 , -0.11374339659436081, 
100	 , 275544	 , 100	 , -0.019465278769087258, 
100	 , 274230	 , 100	 , -0.002877164587946365, 
100	 , 275898	 , 100	 , -0.07654865436998153, 
100	 , 275178	 , 100	 , -3.233461485484415E-5, 
100	 , 271692	 , 100	 , -0.005288672545086279, 
100	 , 274602	 , 100	 , -0.07678080943447321, 
100	 , 273810	 , 100	 , -1.0323519146542289E-6, 
100	 , 273456	 , 100	 , -0.03333125196297837, 
150	 , 411954	 , 100	 , -0.0060095887868694695, 
150	 , 412308	 , 100	 , -0.0014845281323852683, 
150	 , 405864	 , 100	 , -0.0035698050492251544, 
150	 , 408414	 , 100	 , -0.0102434872202842, 
150	 , 411696	 , 100	 , -3.160091196259753E-4, 
150	 , 413358	 , 100	 , -2.827389850471236E-4, 
150	 , 409170	 , 100	 , -0.00710984571431466, 
150	 , 408318	 , 100	 , -0.00455070751947003, 
150	 , 409542	 , 100	 , -0.11536311765480614, 
150	 , 410802	 , 100	 , -0.0017896397919107436, 
150	 , 409830	 , 100	 , -8.833890291590431E-4, 
150	 , 411372	 , 100	 , -0.07988017121542257, 
150	 , 410298	 , 100	 , -5.9097039920305E-4, 
150	 , 409566	 , 100	 , -0.06071420050239498, 
150	 , 411786	 , 100	 , -0.006055630726920145, 
150	 , 414828	 , 100	 , -0.04160219128262548, 
150	 , 411210	 , 100	 , -0.23393709945342556, 
150	 , 412722	 , 100	 , -6.17167869212536E-4, 
150	 , 410232	 , 100	 , -0.016741321358301683, 
150	 , 410736	 , 100	 , -0.0022886736902290117, 
150	 , 411000	 , 100	 , -0.003067718346256545, 
150	 , 410880	 , 100	 , -0.0032978725409721966, 
150	 , 412356	 , 100	 , -0.0036146214803802696, 
150	 , 410364	 , 100	 , -0.09293478999805133, 
150	 , 411822	 , 100	 , -0.0022803793315773835, 
150	 , 411756	 , 100	 , -0.007576288705630384, 
150	 , 407658	 , 100	 , -0.032443040118951, 
150	 , 403830	 , 100	 , -0.11745949319983588, 
150	 , 414822	 , 100	 , -0.1413371189305357, 
150	 , 412512	 , 100	 , -0.001979001420944845, 
150	 , 412020	 , 100	 , -0.1526585721048771, 
150	 , 412524	 , 100	 , -0.05799752652463471, 
150	 , 410244	 , 100	 , -0.01572638273889016, 
150	 , 410988	 , 100	 , -3.4143215786990764E-6, 
150	 , 410184	 , 100	 , -2.283458433854689E-5, 
150	 , 404640	 , 100	 , -0.14330975756040518, 
150	 , 410202	 , 100	 , -0.0041205754507206115, 
150	 , 411414	 , 100	 , -0.0019050949373045807, 
150	 , 411894	 , 100	 , -0.02001093598506206, 
150	 , 411510	 , 100	 , -6.0841573068383846E-5, 
200	 , 548556	 , 100	 , -0.01942223279296331, 
200	 , 546006	 , 100	 , -0.013386605486406251, 
200	 , 544704	 , 100	 , -0.010761570581472164, 
200	 , 548292	 , 100	 , -0.008986788407746452, 
200	 , 550140	 , 100	 , -0.012354283905482447, 
200	 , 552906	 , 100	 , -0.006582609470655657, 
200	 , 548670	 , 100	 , -0.17635081982573242, 
200	 , 550206	 , 100	 , -1.8451649750624483E-4, 
200	 , 551658	 , 100	 , -0.11121256565223193, 
200	 , 543588	 , 100	 , -2.9246880071580776E-7, 
200	 , 548616	 , 100	 , -3.817889056759486E-4, 
200	 , 548706	 , 100	 , -8.588983045566869E-5, 
200	 , 547632	 , 100	 , -2.485893451735003E-4, 
200	 , 551172	 , 100	 , -0.026849973544125286, 
200	 , 544992	 , 100	 , -0.004721993607567916, 
200	 , 550026	 , 100	 , -0.006186846584307354, 
200	 , 548556	 , 100	 , -3.658084604145869E-4, 
200	 , 548718	 , 100	 , -5.83311779251832E-4, 
200	 , 546168	 , 100	 , -2.757170574996876E-4, 
200	 , 548700	 , 100	 , -2.7036410870343367E-5, 
200	 , 548502	 , 100	 , -0.0032563040421873172, 
200	 , 548286	 , 100	 , -0.002773480813136159, 
200	 , 549378	 , 100	 , -5.690747038438744E-4, 
200	 , 549696	 , 100	 , -0.0829408488782128, 
200	 , 548244	 , 100	 , -0.0013801119133477276, 
200	 , 550572	 , 100	 , -0.0019899451676994935, 
200	 , 551910	 , 100	 , -0.004534166678078575, 
200	 , 550962	 , 100	 , -0.008439377903403282, 
200	 , 548040	 , 100	 , -0.004093712104982623, 
200	 , 550578	 , 100	 , -0.030552201012973932, 
200	 , 548148	 , 100	 , -8.588983045566869E-5, 
200	 , 548526	 , 100	 , -2.283458433854689E-5, 
200	 , 551148	 , 100	 , -0.046297884356883305, 
200	 , 550080	 , 100	 , -0.0048208808263930075, 
200	 , 551004	 , 100	 , -0.06344213943422264, 
200	 , 548664	 , 100	 , -0.03226098328589957, 
200	 , 547080	 , 100	 , -0.0014595763897843434, 
200	 , 548604	 , 100	 , -0.03463771673668438, 
200	 , 550500	 , 100	 , -0.0010483846802330876, 
200	 , 551046	 , 100	 , -0.002300457840438372, 
250	 , 687792	 , 100	 , -8.983549224859084E-5, 
250	 , 687168	 , 100	 , -0.002340842411796346, 
250	 , 683742	 , 100	 , -1.9006800288404225E-5, 
250	 , 682578	 , 100	 , -0.011376711195361476, 
250	 , 686442	 , 100	 , -1.732832063927795E-4, 
250	 , 682380	 , 100	 , -0.001045049579370192, 
250	 , 682278	 , 100	 , -3.462576736552395E-7, 
250	 , 684870	 , 100	 , -0.011331810647564606, 
250	 , 688038	 , 100	 , -0.0034592025375774506, 
250	 , 686718	 , 100	 , -0.008178288621564424, 
250	 , 688638	 , 100	 , -4.558708707454525E-4, 
250	 , 685482	 , 100	 , -0.011511036888863065, 
250	 , 690138	 , 100	 , -0.10487367172078858, 
250	 , 687306	 , 100	 , -0.0018146935807779254, 
250	 , 687342	 , 100	 , -0.05613606892290756, 
250	 , 687894	 , 100	 , -2.338443273235712E-4, 
250	 , 689088	 , 100	 , -0.006582609470655657, 
250	 , 689238	 , 100	 , -0.0010803861985213784, 
250	 , 689244	 , 100	 , -9.758395106206526E-5, 
250	 , 685368	 , 100	 , -6.306894763140326E-4, 
250	 , 680598	 , 100	 , -0.018612798186687794, 
250	 , 688740	 , 100	 , -0.003539539652644138, 
250	 , 687120	 , 100	 , -7.985124765496701E-4, 
250	 , 684606	 , 100	 , -0.002048179633764715, 
250	 , 685992	 , 100	 , -1.31979074196257E-4, 
250	 , 689130	 , 100	 , -0.007215744179209171, 
250	 , 688404	 , 100	 , -0.00161706162641861, 
250	 , 687012	 , 100	 , -0.0016846965563628129, 
250	 , 687240	 , 100	 , -7.403575493498825E-4, 
250	 , 681342	 , 100	 , -0.010585777100266409, 
250	 , 686604	 , 100	 , -0.0025995440017507086, 
250	 , 692022	 , 100	 , -0.006975868504043122, 
250	 , 686520	 , 100	 , -2.328686887239859E-4, 
250	 , 685158	 , 100	 , -0.009757758629131332, 
250	 , 687354	 , 100	 , -0.01484526702053718, 
250	 , 687852	 , 100	 , -5.020205770476806E-5, 
250	 , 687456	 , 100	 , -1.3015253916934147E-5, 
250	 , 686304	 , 100	 , -6.671091210701794E-4, 
250	 , 686100	 , 100	 , -0.008209366573460214, 
250	 , 686538	 , 100	 , -1.0185615867109919E-5, 
300	 , 825564	 , 100	 , -7.106718114728412E-5, 
300	 , 823872	 , 100	 , -0.003198839214783008, 
300	 , 822732	 , 100	 , -6.518840089181628E-4, 
300	 , 821328	 , 100	 , -9.524045401754599E-4, 
300	 , 826062	 , 100	 , -1.8451649750624483E-4, 
300	 , 820536	 , 100	 , -0.01224202137766072, 
300	 , 825108	 , 100	 , -0.05123974907480889, 
300	 , 821898	 , 100	 , -9.139065849246334E-4, 
300	 , 824616	 , 100	 , -0.01317351304589031, 
300	 , 823344	 , 100	 , -0.012541377437040608, 
300	 , 824280	 , 100	 , -0.009307507042273788, 
300	 , 822366	 , 100	 , -0.02631682071518339, 
300	 , 820878	 , 100	 , -0.006574806269265917, 
300	 , 822420	 , 100	 , -0.02388387617551141, 
300	 , 825972	 , 100	 , -0.004163356106553468, 
300	 , 824814	 , 100	 , -0.0010359749005795927, 
300	 , 820248	 , 100	 , -0.03409365582949566, 
300	 , 819654	 , 100	 , -5.241220838403432E-4, 
300	 , 824388	 , 100	 , -0.0013735859115791456, 
300	 , 819222	 , 100	 , -8.084517828616433E-4, 
300	 , 824286	 , 100	 , -0.00633900672252064, 
300	 , 822204	 , 100	 , -3.90031573602143E-4, 
300	 , 822996	 , 100	 , -1.3885413141688014E-4, 
300	 , 820950	 , 100	 , -0.006272400647827093, 
300	 , 820326	 , 100	 , -0.00106838212430314, 
300	 , 821934	 , 100	 , -0.004256241860491509, 
300	 , 823938	 , 100	 , -0.009493928403661388, 
300	 , 822984	 , 100	 , -0.0021230560337838216, 
300	 , 824532	 , 100	 , -0.006055630726920145, 
300	 , 826146	 , 100	 , -0.0015237814207456134, 
300	 , 817914	 , 100	 , -0.0332563543907431, 
300	 , 812688	 , 100	 , -0.00452247446487926, 
300	 , 825444	 , 100	 , -0.0024227024004855845, 
300	 , 826116	 , 100	 , -2.2426015557802674E-6, 
300	 , 826116	 , 100	 , -0.002084559222976956, 
300	 , 826368	 , 100	 , -0.0023611650687330853, 
300	 , 810774	 , 100	 , -0.0029030488617525687, 
300	 , 824934	 , 100	 , -0.004997115109319581, 
300	 , 821250	 , 100	 , -0.006239350055775642, 
300	 , 822576	 , 100	 , -0.008285521699025853, 
350	 , 953640	 , 100	 , -0.11057211508473735, 
350	 , 949740	 , 100	 , -0.008764873256884423, 
350	 , 959694	 , 100	 , -0.03069893648612869, 
350	 , 963474	 , 100	 , -3.866205579468337E-4, 
350	 , 958494	 , 100	 , -0.00567042972447683, 
350	 , 960222	 , 100	 , -1.239324854581846E-5, 
350	 , 961242	 , 100	 , -0.014389055741002047, 
350	 , 962316	 , 100	 , -1.467864642498496E-4, 
350	 , 965202	 , 100	 , -0.003690661207832415, 
350	 , 963240	 , 100	 , -3.166206320241529E-5, 
350	 , 961770	 , 100	 , -0.006419827937443867, 
350	 , 965022	 , 100	 , -0.027149660729333388, 
350	 , 964962	 , 100	 , -0.009685490417227936, 
350	 , 962214	 , 100	 , -0.02748220108998431, 
350	 , 960246	 , 100	 , -0.0015899562307524159, 
350	 , 954744	 , 100	 , -0.024998104476591523, 
350	 , 959136	 , 100	 , -0.015153341264369354, 
350	 , 959868	 , 100	 , -0.001222591389686824, 
350	 , 959106	 , 100	 , -0.017013580796087224, 
350	 , 962610	 , 100	 , -2.960168009664917E-6, 
350	 , 960762	 , 100	 , -0.01898148962921197, 
350	 , 964590	 , 100	 , -0.02317645560009648, 
350	 , 962460	 , 100	 , -3.903075731369163E-5, 
350	 , 962028	 , 100	 , -0.002975549586550325, 
350	 , 965268	 , 100	 , -0.005630601352953864, 
350	 , 961824	 , 100	 , -0.0073590697811532525, 
350	 , 959700	 , 100	 , -0.005912454665672389, 
350	 , 960240	 , 100	 , -0.0013735859115791456, 
350	 , 962994	 , 100	 , -0.01754184990055143, 
350	 , 958242	 , 100	 , -2.9422004607392434E-5, 
350	 , 957750	 , 100	 , -0.007670934233120916, 
350	 , 963174	 , 100	 , -4.957318589255945E-4, 
350	 , 955332	 , 100	 , -0.024667754391216767, 
350	 , 958356	 , 100	 , -0.006657138531888837, 
